game_id,title,developer,genre,release_date,release_month,release_day_of_week,price_usd,is_f2p,has_launch_discount,launch_discount_pct,tags,n_tags,has_early_access,has_multiplayer,has_controller_support,developer_prior_titles,developer_years_active,developer_avg_prior_rating,developer_is_established,wishlists,has_demo,demo_conversion_rate,marketing_score,reviews_24h,positive_ratio,peak_ccu_24h,review_velocity_per_hour,refund_rate,median_playtime_24h,launch_success_score
SG-2108,The Depths,Golden Media,Casual,2020-05-11,5,Monday,29.99,False,False,0,2D|Puzzle|Metroidvania|Bullet Hell|Early Access|Farming|Crafting,7,True,False,False,3,12,0.668,True,15035,False,,33.0,227,0.552,282,9.46,0.209,1.21,44.68
SG-2109,Frost Legends,Frost Software,Sports,2022-03-29,3,Tuesday,4.99,False,False,0,Competitive|Controller Support|Dark|Fishing|VR|Hack and Slash|Fantasy,7,False,False,True,0,1,0.86,True,10686,True,0.114,62.0,151,0.935,765,6.29,0.111,3.32,65.49
SG-2110,Silent Zenith,Silver Digital,Visual Novel,2020-02-12,2,Wednesday,0.0,True,False,0,Anime|Narrative|Choices Matter|2D|Story Rich|Base Building|Relaxing,7,False,False,False,6,18,0.752,False,589,False,,33.2,19,0.681,55,0.79,0.089,2.27,46.42
SG-2111,The Sanctum,Ember Arts,Racing,2020-12-24,12,Thursday,14.99,False,False,0,Fast-Paced|Metroidvania|Fantasy|Moddable|Cooking|Competitive,6,False,False,False,3,4,0.648,False,950,False,,18.8,14,0.664,25,0.58,0.128,3.61,48.66
SG-2112,Sanctum of Horizon,Crimson Digital,Action,2023-02-27,2,Monday,24.99,False,False,0,3D|Competitive|Real-Time|Anime|Metroidvania,5,False,False,False,4,1,0.645,True,2789,True,0.095,55.3,50,0.804,232,2.08,0.062,5.14,56.13
SG-2113,Last Realm,Crimson Forge,Sports,2022-02-16,2,Wednesday,29.99,False,False,0,Multiplayer|Competitive|Controller Support|PvP|3D,5,False,True,True,1,2,0.856,False,1327,False,,37.9,57,0.804,164,2.38,0.112,3.75,55.36
SG-2114,Realm of Abyss,Frost Arts,Roguelike,2023-03-02,3,Thursday,59.99,False,True,20,Difficult|Pixel Graphics|2D|Atmospheric|Cute|Fast-Paced|VR,7,False,False,False,2,3,0.812,False,186,False,,95.0,6,0.693,8,0.25,0.174,1.62,41.56
SG-2115,Inferno,Azure Software,Simulation,2020-12-25,12,Friday,19.99,False,True,15,Sandbox|City Builder|Crafting|Anime|Competitive|Bullet Hell,6,False,False,False,0,5,0.736,False,455,False,,68.3,15,0.77,20,0.62,0.093,3.12,52.38
SG-2116,Kingdom,Lunar Entertainment,Casual,2022-07-07,7,Thursday,9.99,False,False,0,2D|Puzzle|Singleplayer|Cooking|Turn-Based,5,False,False,False,1,6,0.587,False,698,False,,69.1,27,0.755,36,1.12,0.133,2.26,48.19
SG-2117,The Haven,Frost Games,Action,2021-07-06,7,Tuesday,9.99,False,True,25,Hack and Slash|3D|Controller Support|Bullet Hell|Atmospheric|Narrative|Fishing|City Builder,8,False,False,True,1,12,0.421,True,1808,False,,78.1,17,0.516,22,0.71,0.202,1.05,33.49
SG-2118,The Depths,Obsidian Media,Racing,2021-01-21,1,Thursday,9.99,False,False,0,Fast-Paced|Multiplayer|Controller Support|Competitive|Relaxing|Moddable,6,False,True,True,0,1,0.845,False,1409,False,,52.8,34,0.59,101,1.42,0.152,2.86,46.5
SG-2119,The Inferno,Obsidian Digital,Action,2023-05-07,5,Sunday,19.99,False,False,0,Hack and Slash|3D|Controller Support|Competitive|Real-Time|Pixel Graphics,6,False,False,True,2,4,0.709,False,512,False,,58.7,9,0.556,10,0.38,0.217,1.17,34.65
SG-2120,Forge,Crystal Games,RPG,2021-06-26,6,Saturday,9.99,False,False,0,Story Rich|Fantasy|Open World|Turn-Based,4,False,False,False,1,3,0.374,False,1459,False,,76.0,41,0.695,74,1.71,0.187,1.72,43.6
SG-2121,Legacy of Odyssey,Nexus Digital,Puzzle,2022-11-20,11,Sunday,0.0,True,False,0,Narrative|Fast-Paced|Open World|Music|Pixel Graphics|Dark|City Builder|Co-op,8,False,True,False,0,7,0.861,True,19470,False,,14.9,406,0.477,654,16.92,0.145,1.76,54.81
SG-2122,Forgotten Legacy,Ember Productions,Simulation,2023-10-18,10,Wednesday,39.99,False,True,15,Management|Sandbox|Crafting|Relaxing|City Builder|Choices Matter,6,False,False,False,3,10,0.621,False,915,False,,38.5,36,0.667,41,1.5,0.104,3.1,50.05
SG-2123,The Horizon,Nova Labs,Casual,2020-08-10,8,Monday,29.99,False,True,10,Cute|Puzzle|Singleplayer|Deck Building,4,False,False,False,1,3,0.502,False,74,True,0.083,20.4,1,0.578,5,0.04,0.133,1.75,39.18
SG-2124,Frontier,Storm Games,RPG,2022-12-23,12,Friday,9.99,False,False,0,Story Rich|Fantasy|Choices Matter|Open World|Fishing|Base Building,6,False,False,False,5,5,0.856,False,2010,False,,41.6,72,0.762,53,3.0,0.131,1.76,47.77
SG-2125,Forge,Void Creations,Simulation,2021-05-16,5,Sunday,4.99,False,False,0,Sandbox|Crafting|Relaxing|City Builder|Management,5,False,False,False,5,1,0.98,False,10964,False,,57.2,327,0.73,1061,13.62,0.112,3.96,67.56
SG-2126,Chronicles of Bastion,Neon Forge,Action,2020-11-29,11,Sunday,4.99,False,False,0,Hack and Slash|Controller Support|Competitive|VR|Retro|Post-Apocalyptic|Card Game,7,False,False,True,3,1,0.568,False,2407,False,,29.9,1,0.354,5,0.04,0.256,0.2,22.84
SG-2127,Zenith of Exodus,Obsidian Workshop,Puzzle,2021-05-14,5,Friday,19.99,False,False,0,Singleplayer|Relaxing|2D|Atmospheric|Pixel Graphics,5,False,False,False,0,15,0.725,False,617,False,,54.0,6,0.748,48,0.25,0.062,4.28,51.93
SG-2128,The Bastion,Neon Creations,Racing,2022-06-25,6,Saturday,14.99,False,False,0,Fast-Paced|Controller Support|3D|Retro|Tower Defense|Story Rich|Fantasy|Early Access,8,True,False,True,4,3,0.957,False,5656,False,,66.6,136,0.862,199,5.67,0.053,3.83,61.31
SG-2129,The Realm,Golden Digital,Adventure,2023-06-21,6,Wednesday,9.99,False,False,0,Exploration|Singleplayer|Co-op|3D|Tower Defense|Management|Sci-Fi,7,False,True,False,0,1,0.658,False,2757,False,,46.3,147,0.864,290,6.12,0.054,3.43,62.15
SG-2130,The Haven,Pixel Interactive,Strategy,2020-05-18,5,Monday,14.99,False,False,0,Turn-Based|Real-Time|Management|Base Building|Online Co-op|Narrative,6,False,True,False,0,13,0.534,False,8405,False,,73.8,119,0.564,198,4.96,0.224,3.05,49.12
SG-2131,Exodus of Chronicles,Iron Digital,Platformer,2020-09-15,9,Tuesday,14.99,False,False,0,2D|Pixel Graphics|Singleplayer|PvP,4,False,True,False,1,3,0.666,False,2184,False,,96.9,67,0.735,32,2.79,0.083,2.42,50.73
SG-2132,Rift of Citadel,Iron Workshop,Casual,2020-08-11,8,Tuesday,14.99,False,True,15,Relaxing|Cute|Singleplayer|VR|Farming|Cooking|Souls-like,7,False,False,False,2,2,0.464,False,9202,False,,18.6,306,0.722,492,12.75,0.17,3.83,63.33
SG-2133,The Haven,Iron Software,Simulation,2023-10-04,10,Wednesday,4.99,False,False,0,Crafting|Relaxing|City Builder|Controller Support,4,False,False,True,2,2,0.545,False,1638,False,,15.2,22,0.548,79,0.92,0.2,1.57,37.49
SG-2134,Dominion of Citadel,Storm Games,Action,2021-03-02,3,Tuesday,4.99,False,False,0,Fast-Paced|Hack and Slash|3D|Controller Support,4,False,False,True,5,5,0.856,False,2411,False,,69.0,82,0.775,96,3.42,0.101,2.49,52.87
SG-2135,Sanctum,Neon Media,Roguelike,2020-06-20,6,Saturday,29.99,False,False,0,Procedural Generation|Difficult|2D|Fast-Paced,4,False,False,False,10,1,0.707,False,39995,False,,7.5,725,0.673,1130,30.21,0.166,3.15,72.22
SG-2136,The Nexus,Ember Media,Simulation,2021-08-01,8,Sunday,14.99,False,False,0,Sandbox|Crafting|Relaxing|City Builder|Controller Support|Singleplayer|Early Access|Card Game,8,True,False,True,6,4,0.458,False,2912,False,,28.9,31,0.477,81,1.29,0.298,1.79,35.35
SG-2137,Eclipse of Haven,Void Games,Action,2023-04-16,4,Sunday,14.99,False,False,0,Hack and Slash|3D|Controller Support|Competitive|Fishing|Online Co-op,6,False,True,True,0,3,0.542,False,315,False,,57.9,10,0.71,20,0.42,0.13,2.51,47.38
SG-2138,The Kingdom,Rogue Labs,Adventure,2020-04-09,4,Thursday,24.99,False,True,15,Story Rich|Atmospheric|Relaxing|Farming|Fast-Paced|Tactical|Sci-Fi,7,False,False,False,5,3,0.941,False,254998,False,,16.8,409,0.334,1285,17.04,0.277,0.27,43.72
SG-2139,Golden Frontier,Pixel Studios,Indie,2022-08-10,8,Wednesday,14.99,False,True,20,Pixel Graphics|Singleplayer|Retro|Cooking|3D,5,False,False,False,4,3,0.765,False,1619,False,,6.6,13,0.69,115,0.54,0.065,4.21,50.71
SG-2140,Odyssey,Lunar Workshop,Indie,2020-05-20,5,Wednesday,14.99,False,False,0,Pixel Graphics|2D|Singleplayer|Post-Apocalyptic,4,False,False,False,9,6,0.67,True,1123,True,0.133,40.0,19,0.566,55,0.79,0.225,0.67,32.94
SG-2141,Thunder Forge,Iron Arts,Strategy,2020-12-21,12,Monday,0.0,True,False,0,Management|Base Building|Competitive|VR,4,False,False,False,2,14,0.489,False,655,False,,24.4,12,0.813,58,0.5,0.079,2.89,53.37
SG-2142,Bastion,Silver Creations,Survival,2021-02-11,2,Thursday,39.99,False,False,0,Open World|Base Building|Metroidvania|Dark,4,False,False,False,3,11,0.673,False,3939,False,,76.9,168,0.675,394,7.0,0.148,2.87,55.65
SG-2143,Silent Zenith,Pixel Studios,Adventure,2021-10-11,10,Monday,19.99,False,True,25,Story Rich|Exploration|Singleplayer|Narrative|City Builder|Card Game,6,False,False,False,4,3,0.765,False,2490,False,,59.4,26,0.873,256,1.08,0.1,3.69,56.75
SG-2144,The Sanctum,Neon Studios,Strategy,2023-05-23,5,Tuesday,14.99,False,True,20,Real-Time|Tactical|Management|Singleplayer|Co-op|Turn-Based|Dark,7,False,True,False,9,2,0.792,False,131559,False,,37.2,2732,0.671,11392,113.83,0.187,3.85,87.34
SG-2145,Last Legacy,Golden Digital,Adventure,2020-03-16,3,Monday,14.99,False,False,0,Management|Open World|2D|Choices Matter|Competitive,5,False,False,False,0,1,0.658,False,2884,True,0.13,8.0,120,0.72,100,5.0,0.088,4.4,55.49
SG-2146,Endless Eclipse,Iron Forge,Adventure,2023-03-08,3,Wednesday,29.99,False,False,0,Story Rich|Atmospheric|Singleplayer|Narrative,4,False,False,False,0,6,0.598,False,596,True,0.047,42.6,15,0.601,35,0.62,0.211,1.54,38.3
SG-2147,Lost Frontier,Titan Workshop,Indie,2021-12-02,12,Thursday,4.99,False,True,20,Singleplayer|Retro|Atmospheric|VR,4,False,False,False,3,4,0.629,False,16004,False,,24.2,179,0.517,596,7.46,0.178,0.2,38.38
SG-2148,Odyssey of Realm,Apex Productions,Strategy,2022-05-15,5,Sunday,29.99,False,False,0,Real-Time|Tactical|Management|Turn-Based|2D|Early Access,6,True,False,False,4,2,0.685,True,4758,False,,83.6,54,0.698,396,2.25,0.115,3.48,52.98
SG-2149,Bastion of Eclipse,Azure Labs,Action,2022-09-07,9,Wednesday,19.99,False,True,25,3D|Controller Support|Competitive|Multiplayer|Cooking|Metroidvania|Story Rich,7,False,True,True,0,2,0.551,False,243,False,,28.0,8,0.882,18,0.33,0.064,3.6,55.91
SG-2150,Dominion of Abyss,Rogue Forge,Action,2020-10-04,10,Sunday,14.99,False,True,10,Fast-Paced|Hack and Slash|Controller Support|Metroidvania|Moddable|Cute,6,False,False,True,5,4,0.673,True,2111,False,,13.6,37,0.507,30,1.54,0.274,1.01,32.77
SG-2151,Endless Citadel,Lunar Arts,Indie,2022-11-02,11,Wednesday,39.99,False,False,0,Pixel Graphics|Online Co-op|Relaxing|Sandbox|Retro|Controller Support|Anime|Metroidvania,8,False,True,True,3,3,0.829,False,692,False,,32.8,18,0.523,19,0.75,0.15,2.68,42.65
SG-2152,Fallen Abyss,Lunar Interactive,Casual,2021-10-20,10,Wednesday,49.99,False,False,0,Relaxing|Puzzle|Singleplayer|Co-op|Crafting|Bullet Hell|3D,7,False,True,False,4,5,0.584,False,31600,False,,50.9,941,0.66,1207,39.21,0.128,1.93,67.37
SG-2153,Haven of Kingdom,Iron Interactive,Action,2023-02-16,2,Thursday,9.99,False,False,0,Fast-Paced|Hack and Slash|3D|Controller Support|Competitive|Base Building,6,False,False,True,3,1,0.516,False,10897,False,,34.3,261,0.554,610,10.88,0.149,1.36,49.05
SG-2154,Dominion,Iron Studios,RPG,2021-10-01,10,Friday,14.99,False,False,0,Story Rich|Fantasy|Choices Matter|Souls-like|Exploration|Singleplayer|2D,7,False,False,False,0,5,0.731,False,3425,False,,16.1,49,0.666,223,2.04,0.159,3.76,50.46
SG-2155,Exodus,Storm Creations,Casual,2021-07-05,7,Monday,19.99,False,False,0,Relaxing|Puzzle|Multiplayer|Exploration|Metroidvania|Hack and Slash,6,False,True,False,3,1,0.692,False,280,False,,48.9,8,0.851,25,0.33,0.133,3.68,53.95
SG-2156,Legacy of Frontier,Crimson Works,Adventure,2023-07-21,7,Friday,14.99,False,True,15,Story Rich|Exploration|Atmospheric|Singleplayer|Narrative|Difficult|Turn-Based|Early Access,8,True,False,False,2,5,0.715,False,657,True,0.032,48.1,28,0.915,32,1.17,0.048,3.18,57.98
SG-2157,Forge,Nova Studios,Sports,2021-04-09,4,Friday,19.99,False,False,0,Competitive|PvP|3D|Deck Building|Hack and Slash,5,False,True,False,5,1,0.923,False,3922,False,,53.0,120,0.648,190,5.0,0.118,1.37,45.09
SG-2158,Legends of Nexus,Apex Labs,RPG,2023-06-03,6,Saturday,0.0,True,False,0,Fantasy|Open World|Turn-Based|Story Rich,4,False,False,False,1,8,0.603,False,3832,True,0.086,10.0,28,0.459,157,1.17,0.249,1.26,33.08
SG-2159,Horizon,Golden Games,Adventure,2020-04-23,4,Thursday,9.99,False,True,25,Exploration|Singleplayer|Narrative|Tower Defense|Online Co-op,5,False,True,False,4,2,0.666,False,7445,False,,65.0,307,0.75,515,12.79,0.139,3.84,64.75
SG-2160,Haven of Eclipse,Frost Games,Strategy,2023-10-18,10,Wednesday,39.99,False,False,0,Management|Sci-Fi|Cooking|Tower Defense|Relaxing|PvE,6,False,False,False,1,12,0.421,True,868,False,,16.6,12,0.505,14,0.5,0.221,2.13,38.0
SG-2161,Haven of Realm,Shadow Studios,Racing,2023-12-21,12,Thursday,14.99,False,True,25,Fast-Paced|Multiplayer|Controller Support|3D|Pixel Graphics,5,False,True,True,0,2,0.721,False,157,True,0.206,1.0,1,0.364,5,0.04,0.233,0.39,24.47
SG-2162,Rift of Zenith,Iron Entertainment,Platformer,2021-05-23,5,Sunday,29.99,False,True,25,Pixel Graphics|Difficult|Retro|Co-op|PvE|Tower Defense|Atmospheric|Farming,8,False,True,False,0,1,0.784,True,4424,True,0.153,63.7,107,0.628,131,4.46,0.185,1.38,42.79
SG-2163,Rift of Nexus,Azure Workshop,RPG,2022-02-14,2,Monday,24.99,False,True,20,Story Rich|Fantasy|Metroidvania|Singleplayer|Souls-like,5,False,False,False,9,1,0.757,False,6513,False,,0.0,92,0.532,202,3.83,0.227,2.48,44.44
SG-2164,The Zenith,Ember Games,Sports,2022-04-01,4,Friday,24.99,False,True,25,Multiplayer|Metroidvania|3D|Tactical|Exploration,5,False,True,False,1,12,0.55,False,763,False,,51.5,8,0.725,62,0.33,0.163,1.28,41.28
SG-2165,Depths,Iron Interactive,Casual,2022-03-13,3,Sunday,0.0,True,False,0,Relaxing|Cute|2D|Singleplayer,4,False,False,False,3,1,0.516,False,245,False,,52.2,13,0.838,23,0.54,0.062,4.28,54.83
SG-2166,Legacy of Legacy,Neon Interactive,RPG,2022-03-05,3,Saturday,24.99,False,False,0,Story Rich|Choices Matter|Open World|Controller Support,4,False,False,True,4,4,0.472,False,5521,True,0.061,44.0,6,0.16,45,0.25,0.283,0.2,16.96
SG-2167,Chronicles,Pixel Forge,Action,2021-07-13,7,Tuesday,14.99,False,True,10,3D|Controller Support|Post-Apocalyptic|Open World|Procedural Generation,5,False,False,True,0,6,0.601,False,15503,False,,34.4,480,0.606,931,20.0,0.186,2.49,65.77
SG-2168,Eclipse of Sanctum,Void Workshop,Indie,2020-02-10,2,Monday,49.99,False,False,0,2D|Singleplayer|Tactical|Sandbox|Anime,5,False,False,False,1,1,0.675,False,255,False,,69.4,10,0.704,11,0.42,0.121,2.36,46.55
SG-2169,Forge,Obsidian Software,Adventure,2022-04-30,4,Saturday,29.99,False,False,0,Atmospheric|Singleplayer|Narrative|Management|Relaxing,5,False,False,False,0,1,0.736,True,266207,False,,71.9,7049,0.99,41670,293.71,0.041,3.06,99.09
SG-2170,Forgotten Abyss,Silver Studios,Action,2022-01-29,1,Saturday,14.99,False,True,15,Fast-Paced|Hack and Slash|Controller Support|Competitive|Crafting|Base Building|Fantasy|Singleplayer,8,False,False,True,0,1,0.823,False,7048,True,0.01,25.4,73,0.416,42,3.04,0.233,0.2,28.08
SG-2171,The Eclipse,Shadow Games,Action,2021-02-14,2,Sunday,4.99,False,True,15,Fast-Paced|Controller Support|Competitive|Open World|City Builder|Singleplayer|Real-Time,7,False,False,True,4,1,0.478,False,11479,False,,22.9,75,0.519,157,3.12,0.257,0.79,34.3
SG-2172,The Wasteland,Storm Games,Puzzle,2020-11-26,11,Thursday,19.99,False,False,0,Singleplayer|Relaxing|Atmospheric|VR,4,False,False,False,5,5,0.856,False,1162,False,,26.2,15,0.604,90,0.62,0.181,3.2,46.36
SG-2173,Iron Dominion,Apex Software,Horror,2021-01-26,1,Tuesday,9.99,False,True,10,Dark|Singleplayer|Story Rich|3D|Sandbox|Fast-Paced,6,False,False,False,3,1,0.623,True,143239,False,,71.5,2127,0.63,11902,88.62,0.159,2.33,83.17
SG-2174,Eternal Citadel,Ember Works,RPG,2021-11-12,11,Friday,4.99,False,False,0,Story Rich|Fantasy|Turn-Based|Retro|Farming|Real-Time|Dark|Sci-Fi,8,False,False,False,0,2,0.946,False,707,False,,77.4,7,0.74,13,0.29,0.095,2.13,46.76
SG-2175,Hidden Eclipse,Azure Games,Action,2021-01-24,1,Sunday,19.99,False,False,0,Hack and Slash|Competitive|VR|City Builder|Controller Support|Deck Building,6,False,False,True,12,10,0.773,False,1142,False,,39.3,15,0.591,20,0.62,0.231,1.82,39.07
SG-2176,Dark Exodus,Iron Games,RPG,2020-06-12,6,Friday,9.99,False,False,0,Story Rich|Fantasy|Choices Matter|Open World|Exploration|PvP,6,False,True,False,1,2,0.654,False,2521,True,0.146,47.0,48,0.557,88,2.0,0.179,0.7,34.82
SG-2177,The Forge,Azure Games,Strategy,2021-04-14,4,Wednesday,19.99,False,True,15,Tactical|Base Building|VR|Cute|Crafting,5,False,False,False,12,10,0.773,False,2385,False,,74.0,40,0.813,225,1.67,0.139,1.85,49.06
SG-2178,Sanctum of Protocol,Apex Software,Action,2020-02-07,2,Friday,9.99,False,True,25,Hack and Slash|Controller Support|Competitive|Cooking|Online Co-op,5,False,True,True,3,1,0.623,True,5524,False,,71.0,97,0.652,340,4.04,0.218,1.7,45.03
SG-2179,Wasteland of Zenith,Iron Collective,RPG,2020-12-26,12,Saturday,14.99,False,False,0,Fantasy|Choices Matter|Open World|Sandbox|Bullet Hell|Music|Hack and Slash|Sci-Fi,8,False,False,False,2,1,0.837,False,2573,False,,30.7,32,0.523,84,1.33,0.207,1.93,38.84
SG-2180,Lost Frontier,Silver Forge,Adventure,2023-12-29,12,Friday,4.99,False,False,0,Story Rich|Exploration|Atmospheric|City Builder|Real-Time|Relaxing|Metroidvania|Souls-like,8,False,False,False,2,1,0.85,True,97074,False,,90.0,2481,0.93,14270,103.38,0.086,4.03,96.6
SG-2181,Fallen Protocol,Shadow Labs,Puzzle,2022-10-13,10,Thursday,29.99,False,False,0,Singleplayer|Relaxing|2D|Atmospheric,4,False,False,False,3,3,0.603,False,453,True,0.068,56.5,12,0.577,45,0.5,0.159,3.48,45.59
SG-2182,Iron Chronicles,Iron Interactive,Strategy,2021-07-18,7,Sunday,0.0,True,False,0,Turn-Based|Procedural Generation|Base Building|Tower Defense,4,False,False,False,3,1,0.516,False,1346,False,,51.4,37,0.628,67,1.54,0.147,2.07,43.75
SG-2183,The Odyssey,Nova Forge,Sports,2022-12-17,12,Saturday,4.99,False,True,15,Competitive|Controller Support|PvP|Difficult|Fast-Paced|Singleplayer|Post-Apocalyptic|Procedural Generation,8,False,True,True,0,3,0.541,False,1365,False,,37.0,41,0.691,130,1.71,0.129,3.26,50.94
SG-2184,Eternal Kingdom,Iron Entertainment,Indie,2023-07-25,7,Tuesday,14.99,False,False,0,2D|Singleplayer|Multiplayer|Co-op|Sandbox,5,False,True,False,0,1,0.784,True,19663,False,,51.0,320,0.808,1052,13.33,0.112,3.72,69.57
SG-2185,Fallen Odyssey,Crystal Productions,Action,2022-05-25,5,Wednesday,19.99,False,True,25,Fast-Paced|Hack and Slash|3D|Controller Support|Competitive|Turn-Based,6,False,False,True,3,2,0.93,False,22219,True,0.15,72.6,662,0.77,1171,27.58,0.117,3.53,76.01
SG-2186,Dark Rift,Iron Creations,Action,2022-08-24,8,Wednesday,29.99,False,False,0,Fast-Paced|Hack and Slash|3D|Narrative|Multiplayer|Sandbox|Dark|VR,8,False,True,False,4,1,0.844,True,26623,True,0.079,47.0,448,0.618,1796,18.67,0.193,4.28,70.76
SG-2187,Protocol of Dominion,Iron Games,Adventure,2021-06-03,6,Thursday,0.0,True,False,0,Story Rich|Atmospheric|Singleplayer|Narrative|Retro,5,False,False,False,1,2,0.654,False,40110,False,,21.4,527,0.577,1954,21.96,0.245,1.12,62.05
SG-2188,Legacy of Abyss,Nova Entertainment,Indie,2022-11-30,11,Wednesday,14.99,False,True,20,Pixel Graphics|2D|Singleplayer|Base Building|Fast-Paced,5,False,False,False,4,11,0.585,False,632,False,,25.6,13,0.593,16,0.54,0.24,0.43,31.94
SG-2189,The Chronicles,Pixel Studios,Casual,2021-07-17,7,Saturday,14.99,False,False,0,Cute|Singleplayer|City Builder|Fast-Paced|Controller Support|Deck Building|Anime|Difficult,8,False,False,True,4,3,0.765,False,2281,False,,36.2,129,0.903,202,5.38,0.05,3.85,62.32
SG-2190,Neon Dominion,Golden Interactive,Simulation,2021-02-01,2,Monday,9.99,False,True,20,Management|Sandbox|City Builder|Early Access|3D|Fantasy|VR|Tower Defense,8,True,False,False,8,6,0.511,False,538,False,,55.3,12,0.577,11,0.5,0.15,1.42,37.69
SG-2191,The Wasteland,Crimson Productions,Adventure,2023-10-22,10,Sunday,29.99,False,False,0,Exploration|Atmospheric|Singleplayer|Narrative|Bullet Hell|Fast-Paced,6,False,False,False,1,10,0.79,False,6032,False,,26.1,265,0.691,455,11.04,0.09,3.6,61.8
SG-2192,Horizon,Lunar Creations,Casual,2020-12-18,12,Friday,14.99,False,False,0,Early Access|Turn-Based|Fishing|Pixel Graphics,4,True,False,False,4,1,0.406,True,4724,True,0.135,14.8,20,0.414,58,0.83,0.217,0.26,26.49
SG-2193,The Wasteland,Apex Collective,Casual,2021-10-09,10,Saturday,9.99,False,False,0,Relaxing|Cute|2D|Singleplayer|City Builder|Fast-Paced|Base Building,7,False,False,False,0,2,0.894,False,20207,False,,58.9,429,0.705,522,17.88,0.126,2.24,64.71
SG-2194,Bastion,Golden Games,Action,2021-08-06,8,Friday,4.99,False,True,20,Fast-Paced|Hack and Slash|3D|Farming,4,False,False,False,4,2,0.666,False,240,True,0.122,32.7,3,0.597,7,0.12,0.205,1.21,36.02
SG-2195,Zenith of Sanctum,Nova Works,Roguelike,2020-03-24,3,Tuesday,4.99,False,True,15,Procedural Generation|Difficult|2D|Card Game|Tactical|Deck Building,6,False,False,False,1,4,0.691,True,4757,False,,37.5,169,0.72,326,7.04,0.153,1.87,51.7
SG-2196,Horizon of Citadel,Storm Software,Indie,2021-12-08,12,Wednesday,9.99,False,True,15,Pixel Graphics|Retro|Atmospheric|Hack and Slash|Souls-like,5,False,False,False,1,4,0.939,True,47851,False,,38.8,1476,0.822,6168,61.5,0.102,2.67,91.5
SG-2197,Legends of Legacy,Shadow Collective,RPG,2020-02-28,2,Friday,29.99,False,False,0,Choices Matter|Turn-Based|Atmospheric|3D|Narrative|Music|Controller Support|Management,8,False,False,True,3,3,0.722,False,3826,False,,54.1,78,0.67,204,3.25,0.099,3.62,52.56
SG-2198,Wasteland,Golden Digital,Action,2022-01-11,1,Tuesday,14.99,False,True,25,Hack and Slash|3D|Competitive|Procedural Generation|Exploration,5,False,False,False,0,1,0.658,False,881,False,,29.1,12,0.493,23,0.5,0.181,1.59,35.6
SG-2199,Legacy,Azure Studios,Strategy,2020-01-08,1,Wednesday,14.99,False,True,20,Real-Time|Tactical|Procedural Generation|Competitive|Fast-Paced|Co-op|Narrative,7,False,True,False,0,1,0.539,True,7937,False,,63.2,43,0.53,442,1.79,0.262,2.52,43.07
